test_suite,test_name,test_root,matrix_identity,source_artifact,any_vertex_reachable,attempt,case,controller,max_q,min_vertex_distance,obstacle_id,pair,profile,q_exactly_one,q_gt_0_9,q_near_one,radius_observation_count,rho,rho_over_min_vertex_distance,scenario_budget,seed,step,zero_min_vertex_distance
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.5653748736530098,0.007683742750841101,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,32,0.005163497514141195,0.6720029133687451,40,78,31,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.5511982856468821,0.007461025569657094,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,33,0.005042288236299737,0.6758170427408787,40,78,32,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.5376784718415216,0.007250855835300481,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,34,0.004926081271287359,0.6793792875187151,40,78,33,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.5247749530386503,0.007052202250771774,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,35,0.004814639247604087,0.682714289295544,40,78,34,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.546134910109596,0.007207350700288686,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,36,0.004798056616869957,0.6657171013861964,40,78,35,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.797580764661962,0.0073544394900907535,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,37,0.004749249458723817,0.6457663381584517,40,78,36,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.5570475639030931,0.00749408074623153,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,38,0.004725630070731644,0.6305816858335791,40,78,37,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.5487143546398963,0.0076268261378718795,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,39,0.004678718239365523,0.613455473454785,40,78,38,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.42168674698795183,0.007753174161240056,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,40,0.00462999099184984,0.5971736085842435,40,78,39,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.7020434342068751,0.004945301707680327,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,5,0.013096255630230721,2.6482217677217776,40,78,4,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.43529411764705883,0.007873576395273604,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,41,0.004580044003953628,0.5816980459734872,40,78,40,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.42528735632183906,0.0079884428944089,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,42,0.004559400394162596,0.5707495759096824,40,78,41,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.4157303370786517,0.008098146854257188,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,43,0.004532355872011378,0.5596781527404289,40,78,42,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.4065934065934066,0.007920165604712922,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,44,0.004453657604563253,0.5623187477182408,40,78,43,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.3978494623655914,0.008026619443485948,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,45,0.0044243513995467386,0.5512098126362959,40,78,44,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.3894736842105263,0.008128591015363397,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,46,0.0043912169714859966,0.540218712343431,40,78,45,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.38144329896907214,0.00822635757396755,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,47,0.0043551314866853855,0.5294118870382286,40,78,46,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.3939393939393939,0.008320173968587556,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,48,0.0043225112667141085,0.5195217411358892,40,78,47,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.38613861386138615,0.008155418048417544,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,49,0.004255891485494207,0.5218483540914263,40,78,48,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.3786407766990291,0.007997060416409435,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,50,0.00419103950017502,0.5240725068895674,40,78,49,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.7333333333333333,0.0042859281466562735,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,6,0.011984024262521844,2.796132798416452,40,78,5,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.37142857142857144,0.00808988343909988,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,51,0.00415981264044483,0.5141993295403612,40,78,50,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.3644859813084112,0.008179236442250472,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,52,0.0041266734425031764,0.5045304010514391,40,78,51,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.3761467889908257,0.00802915870936496,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,53,0.004067615580847585,0.5066054524620675,40,78,52,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.38738738738738737,0.007884489183070095,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,54,0.004010026008941373,0.5085968051743756,40,78,53,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.3805309734513274,0.007972733075540691,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,55,0.003987476896408941,0.5001392695112298,40,78,54,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.3739130434782609,0.008057907615229894,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,56,0.0039635576112566975,0.491884221130229,40,78,55,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.36752136752136755,0.008140170204844081,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,57,0.003936380202911222,0.48357468011771393,40,78,56,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.36134453781512604,0.008219667665395551,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,58,0.0039078407273676,0.4754256359803259,40,78,57,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.371900826446281,0.008083805389934286,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,59,0.0038576289828646236,0.47720458333497595,40,78,58,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.36585365853658536,0.008161634068271263,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,60,0.003829519346235837,0.46920988054625895,40,78,59,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.574915271487258,0.003781701305873157,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,7,0.010992054963098,2.906642823965719,40,78,6,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.5256644194583824,0.0033836274842024036,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,8,0.010124300181929282,2.992143854250494,40,78,7,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.5162887391209325,0.0030613772476117285,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,9,0.009368333696253998,3.0601696355986556,40,78,8,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,sh_mpcc_dro,0.7391304347826086,0.005028050084938214,0,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,0,0,0,10,0.009574714969787112,1.9042600626570267,40,78,9,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,sh_mpcc_dro,0.6,0.0034633562463640645,0,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,0,0,0,1,0.007981268258392552,2.304489544432955,40,77,0,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,sh_mpcc_dro,0.42857142857142855,0.004955731485449349,0,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,0,0,0,2,0.005721403731458466,1.1545023672604593,40,77,1,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,sh_mpcc_dro,1.0,0.003463356246364061,0,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,1,1,1,11,0.004199641869561981,1.2125930949121666,40,77,10,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,sh_mpcc_dro,0.9979663577244338,0.004061262783581348,0,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,0,1,0,12,0.004037804527755944,0.9942239010191019,40,77,11,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,sh_mpcc_dro,1.0,0.0037811756950584087,0,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,1,1,1,13,0.0039010099528843595,1.0316923273315655,40,77,12,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,sh_mpcc_dro,0.6129032258064516,0.0035372288760224645,0,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,0,0,0,14,0.0037632324566507585,1.0638928349138748,40,77,13,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,sh_mpcc_dro,0.9999999999999999,0.003322851368384658,0,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,0,1,1,15,0.003628113115178438,1.091867409327483,40,77,14,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,sh_mpcc_dro,1.0,0.003463356246364265,0,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,1,1,1,16,0.003491932334455921,1.0082509814350327,40,77,15,0
