test_suite,test_name,test_root,matrix_identity,source_artifact,attempted_rollouts,average_conservatism_m,case,classes,collision_rate,completed_rollouts,compute_max_ms,compute_mean_ms,environment,error,errors,expected_rollouts,failure_any_homotopy_geometrically_feasible_false_rollouts,failure_any_homotopy_geometrically_feasible_true_rollouts,failure_any_homotopy_geometrically_feasible_unknown_rollouts,failure_backup_available_false_rollouts,failure_backup_available_true_rollouts,failure_backup_available_unknown_rollouts,failure_backup_dro_failed_false_rollouts,failure_backup_dro_failed_true_rollouts,failure_backup_dro_failed_unknown_rollouts,failure_backup_removal_budget_exceeded_false_rollouts,failure_backup_removal_budget_exceeded_true_rollouts,failure_backup_removal_budget_exceeded_unknown_rollouts,failure_braking_collision_feasible_false_rollouts,failure_braking_collision_feasible_true_rollouts,failure_braking_collision_feasible_unknown_rollouts,failure_fallback_sampled_collision_feasible_false_rollouts,failure_fallback_sampled_collision_feasible_true_rollouts,failure_fallback_sampled_collision_feasible_unknown_rollouts,failure_last_qp_converged_false_rollouts,failure_last_qp_converged_true_rollouts,failure_last_qp_converged_unknown_rollouts,failure_other_rejection_rollouts,failure_sampled_collision_rollouts,failure_solver_nonconvergence_and_sampled_collision_rollouts,failure_solver_nonconvergence_rollouts,failure_sqp_sampled_collision_feasible_false_rollouts,failure_sqp_sampled_collision_feasible_true_rollouts,failure_sqp_sampled_collision_feasible_unknown_rollouts,failure_unknown_rollouts,max_conservatism_m,mean_control_effort,measured_rollouts,missed_mode_rate,missed_mode_rollouts,modes_per_class,no_admissible_control_rollouts,obstacles,pending_rollouts,seed,sh_certification_rate,sh_decisions,solver_style,status
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,7.69381555190981,sh_mpcc_resample_standard_roundabout_o2_c2_m3,2,0.0,1,105.365419,32.46127596491228,roundabout,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790187606096826,82.61640001743943,1,0.0,0,3,0,2,0,77,0.8947368421052632,285,sh_mpcc_resample,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,7.167330991845008,sh_mpcc_resample_standard_roundabout_o2_c2_m3,2,0.0,1,127.82310199999999,33.31404544554455,roundabout,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006385084734578439,207.29462457851207,1,0.0,0,3,0,2,0,78,0.8613861386138614,303,sh_mpcc_resample,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,3.2927301726077034,sh_mpcc_resample_standard_straight_o2_c2_m3,2,0.0,1,102.918865,33.47648847826087,straight,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073814251825155,204.6003015597993,1,0.0,0,3,0,2,0,77,0.8074534161490683,161,sh_mpcc_resample,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,3.40630345569854,sh_mpcc_resample_standard_straight_o2_c2_m3,2,0.0,1,119.422599,40.12422459259259,straight,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006549258658140378,176.64638791347107,1,0.0,0,3,0,2,0,78,0.7160493827160493,162,sh_mpcc_resample,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,9.57034816606906,sh_mpcc_shift_and_boost_roundabout_o2_c2_m3,2,0.0,1,95.358357,28.416954968197878,roundabout,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007954129968067547,108.5212662095489,1,0.0,0,3,0,2,0,77,0.9399293286219081,283,sh_mpcc,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,8.163356913903664,sh_mpcc_shift_and_boost_roundabout_o2_c2_m3,2,0.0,1,141.360434,35.12873128865979,roundabout,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006059080704038267,125.07857315925946,1,0.0,0,3,0,2,0,78,0.8195876288659794,388,sh_mpcc,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,1.7315829235864573,sh_mpcc_shift_and_boost_straight_o2_c2_m3,2,0.0,0,123.902422,47.28044911666667,straight,,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0066035125284894525,182.62379467371983,1,0.0,0,3,1,2,0,77,0.6166666666666667,60,sh_mpcc,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,3.651354929808298,sh_mpcc_shift_and_boost_straight_o2_c2_m3,2,0.0,1,97.40586800000001,35.56984748026316,straight,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00660321064594338,139.31994672954642,1,0.0,0,3,0,2,0,78,0.7697368421052632,152,sh_mpcc,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,7.69381555190981,sh_mpcc_standard_roundabout_o2_c2_m3,2,0.0,1,104.817423,32.039156122807015,roundabout,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790187606096826,82.61640001743943,1,0.0,0,3,0,2,0,77,0.8947368421052632,285,sh_mpcc,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,7.167330991845008,sh_mpcc_standard_roundabout_o2_c2_m3,2,0.0,1,132.34888,33.510746234323435,roundabout,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006385084734578439,207.29462457851207,1,0.0,0,3,0,2,0,78,0.8613861386138614,303,sh_mpcc,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,3.2927301726077034,sh_mpcc_standard_straight_o2_c2_m3,2,0.0,1,113.172861,36.34489757763975,straight,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073814251825155,204.6003015597993,1,0.0,0,3,0,2,0,77,0.8074534161490683,161,sh_mpcc,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot/summary_per_seed.csv,1,3.40630345569854,sh_mpcc_standard_straight_o2_c2_m3,2,0.0,1,123.142709,39.79541539506173,straight,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006549258658140378,176.64638791347107,1,0.0,0,3,0,2,0,78,0.7160493827160493,162,sh_mpcc,OK
